[25Jul2025 07:57:04.154] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 40.3.0, --fml.mcVersion, 1.18.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220404.173914, nogui]
[25Jul2025 07:57:04.158] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 9.1.3+9.1.3+main.9b69c82a starting: java version 17.0.15 by Ubuntu
[25Jul2025 07:57:04.303] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/Server/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2314!/ Service=ModLauncher Env=SERVER
[25Jul2025 07:57:04.706] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Server/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.18.2-40.3.0/fmlcore-1.18.2-40.3.0.jar is missing mods.toml file
[25Jul2025 07:57:04.709] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Server/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.18.2-40.3.0/javafmllanguage-1.18.2-40.3.0.jar is missing mods.toml file
[25Jul2025 07:57:04.711] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Server/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.18.2-40.3.0/lowcodelanguage-1.18.2-40.3.0.jar is missing mods.toml file
[25Jul2025 07:57:04.713] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Server/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.18.2-40.3.0/mclanguage-1.18.2-40.3.0.jar is missing mods.toml file
[25Jul2025 07:57:04.872] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 2 dependencies adding them to mods collection
[25Jul2025 07:57:07.394] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[25Jul2025 07:57:27.297] [main/INFO] [quark/]: Loading Module Jukebox Automation
[25Jul2025 07:57:27.298] [main/INFO] [quark/]: Loading Module Iron Rod
[25Jul2025 07:57:27.302] [main/INFO] [quark/]: Loading Module Gravisand
[25Jul2025 07:57:27.302] [main/INFO] [quark/]: Loading Module Feeding Trough
[25Jul2025 07:57:27.303] [main/INFO] [quark/]: Loading Module Ender Watcher
[25Jul2025 07:57:27.303] [main/INFO] [quark/]: Loading Module Dispensers Place Blocks
[25Jul2025 07:57:27.303] [main/INFO] [quark/]: Loading Module Chute
[25Jul2025 07:57:27.303] [main/INFO] [quark/]: Loading Module Chains Connect Blocks
[25Jul2025 07:57:27.303] [main/INFO] [quark/]: Loading Module Wooden Posts
[25Jul2025 07:57:27.303] [main/INFO] [quark/]: Loading Module Vertical Slabs
[25Jul2025 07:57:27.304] [main/INFO] [quark/]: Loading Module Vertical Planks
[25Jul2025 07:57:27.304] [main/INFO] [quark/]: Loading Module Variant Ladders
[25Jul2025 07:57:27.304] [main/INFO] [quark/]: Loading Module Variant Furnaces
[25Jul2025 07:57:27.304] [main/INFO] [quark/]: Loading Module Variant Chests
[25Jul2025 07:57:27.309] [main/INFO] [quark/]: Loading Module Variant Bookshelves
[25Jul2025 07:57:27.309] [main/INFO] [quark/]: Loading Module Thatch
[25Jul2025 07:57:27.309] [main/INFO] [quark/]: Loading Module Sturdy Stone
[25Jul2025 07:57:27.309] [main/INFO] [quark/]: Loading Module Stools
[25Jul2025 07:57:27.310] [main/INFO] [quark/]: Loading Module Soul Sandstone
[25Jul2025 07:57:27.310] [main/INFO] [quark/]: Loading Module Shingles
[25Jul2025 07:57:27.310] [main/INFO] [quark/]: Loading Module Shear Vines
[25Jul2025 07:57:27.311] [main/INFO] [quark/]: Loading Module Rope
[25Jul2025 07:57:27.313] [main/INFO] [quark/]: Loading Module Oriental Palette
[25Jul2025 07:57:27.313] [main/INFO] [quark/]: Loading Module Nether Brick Fence Gate
[25Jul2025 07:57:27.313] [main/INFO] [quark/]: Loading Module More Stone Variants
[25Jul2025 07:57:27.314] [main/INFO] [quark/]: Loading Module More Potted Plants
[25Jul2025 07:57:27.314] [main/INFO] [quark/]: Loading Module More Brick Types
[25Jul2025 07:57:27.314] [main/INFO] [quark/]: Loading Module Midori
[25Jul2025 07:57:27.314] [main/INFO] [quark/]: Loading Module Leaf Carpet
[25Jul2025 07:57:27.314] [main/INFO] [quark/]: Loading Module Industrial Palette
[25Jul2025 07:57:27.314] [main/INFO] [quark/]: Loading Module Hedges
[25Jul2025 07:57:27.314] [main/INFO] [quark/]: Loading Module Grate
[25Jul2025 07:57:27.314] [main/INFO] [quark/]: Loading Module Gold Bars
[25Jul2025 07:57:27.315] [main/INFO] [quark/]: Loading Module Glass Item Frame
[25Jul2025 07:57:27.315] [main/INFO] [quark/]: Loading Module Framed Glass
[25Jul2025 07:57:27.315] [main/INFO] [quark/]: Loading Module Duskbound Blocks
[25Jul2025 07:57:27.315] [main/INFO] [quark/]: Loading Module Compressed Blocks
[25Jul2025 07:57:27.315] [main/INFO] [quark/]: Loading Module Celebratory Lamps
[25Jul2025 07:57:27.316] [main/INFO] [quark/]: Loading Module Quick Armor Swapping
[25Jul2025 07:57:27.316] [main/INFO] [quark/]: Loading Module Item Sharing
[25Jul2025 07:57:27.322] [main/INFO] [quark/]: Loading Module Inventory Sorting
[25Jul2025 07:57:27.322] [main/INFO] [quark/]: Loading Module Hotbar Changer
[25Jul2025 07:57:27.322] [main/INFO] [quark/]: Loading Module Expanded Item Interactions
[25Jul2025 07:57:27.322] [main/INFO] [quark/]: Loading Module Easy Transfering
[25Jul2025 07:57:27.322] [main/INFO] [quark/]: Loading Module Chests In Boats
[25Jul2025 07:57:27.323] [main/INFO] [quark/]: Loading Module Trowel
[25Jul2025 07:57:27.324] [main/INFO] [quark/]: Loading Module Slime In A Bucket
[25Jul2025 07:57:27.326] [main/INFO] [quark/]: Loading Module Seed Pouch
[25Jul2025 07:57:27.328] [main/INFO] [quark/]: Loading Module Pickarang
[25Jul2025 07:57:27.333] [main/INFO] [quark/]: Loading Module Pathfinder Maps
[25Jul2025 07:57:27.334] [main/INFO] [quark/]: Loading Module Parrot Eggs
[25Jul2025 07:57:27.336] [main/INFO] [quark/]: Loading Module Endermosh Music Disc
[25Jul2025 07:57:27.341] [main/INFO] [quark/]: Loading Module Color Runes
[25Jul2025 07:57:27.342] [main/INFO] [quark/]: Loading Module Camera
[25Jul2025 07:57:27.342] [main/INFO] [quark/]: Loading Module Bundle Recipe
[25Jul2025 07:57:27.342] [main/INFO] [quark/]: Loading Module Bottled Cloud
[25Jul2025 07:57:27.343] [main/INFO] [quark/]: Loading Module Beacon Redirection
[25Jul2025 07:57:27.344] [main/INFO] [quark/]: Loading Module Ancient Tomes
[25Jul2025 07:57:27.364] [main/INFO] [quark/]: Loading Module Ambient Discs
[25Jul2025 07:57:27.365] [main/INFO] [quark/]: Loading Module Abacus
[25Jul2025 07:57:27.368] [main/INFO] [quark/]: Loading Module Villagers Follow Emeralds
[25Jul2025 07:57:27.369] [main/INFO] [quark/]: Loading Module Vexes Die With Their Masters
[25Jul2025 07:57:27.370] [main/INFO] [quark/]: Loading Module Utility Recipes
[25Jul2025 07:57:27.370] [main/INFO] [quark/]: Loading Module Snow Golem Player Heads
[25Jul2025 07:57:27.374] [main/INFO] [quark/]: Loading Module Simple Harvest
[25Jul2025 07:57:27.375] [main/INFO] [quark/]: Loading Module Sign Editing
[25Jul2025 07:57:27.375] [main/INFO] [quark/]: Loading Module Replace Scaffolding
[25Jul2025 07:57:27.376] [main/INFO] [quark/]: Loading Module Reacharound Placing
[25Jul2025 07:57:27.378] [main/INFO] [quark/]: Loading Module Poison Potato Usage
[25Jul2025 07:57:27.381] [main/INFO] [quark/]: Loading Module Pig Litters
[25Jul2025 07:57:27.383] [main/INFO] [quark/]: Loading Module Pat The Dogs
[25Jul2025 07:57:27.386] [main/INFO] [quark/]: Loading Module Note Block Mob Sounds
[25Jul2025 07:57:27.387] [main/INFO] [quark/]: Loading Module More Banner Layers
[25Jul2025 07:57:27.388] [main/INFO] [quark/]: Loading Module Lock Rotation
[25Jul2025 07:57:27.390] [main/INFO] [quark/]: Loading Module Hoe Harvesting
[25Jul2025 07:57:27.391] [main/INFO] [quark/]: Loading Module Grab Chickens
[25Jul2025 07:57:27.393] [main/INFO] [quark/]: Loading Module Glass Shard
[25Jul2025 07:57:27.394] [main/INFO] [quark/]: Loading Module Enhanced Ladders
[25Jul2025 07:57:27.398] [main/INFO] [quark/]: Loading Module Emotes
[25Jul2025 07:57:27.399] [main/INFO] [quark/]: Loading Module Dragon Scales
[25Jul2025 07:57:27.401] [main/INFO] [quark/]: Loading Module Double Door Opening
[25Jul2025 07:57:27.403] [main/INFO] [quark/]: Loading Module Compasses Work Everywhere
[25Jul2025 07:57:27.407] [main/INFO] [quark/]: Loading Module Campfires Boost Elytra
[25Jul2025 07:57:27.410] [main/INFO] [quark/]: Loading Module Better Elytra Rocket
[25Jul2025 07:57:27.416] [main/INFO] [quark/]: Loading Module Automatic Recipe Unlock
[25Jul2025 07:57:27.419] [main/INFO] [quark/]: Loading Module Armed Armor Stands
[25Jul2025 07:57:27.425] [main/INFO] [quark/]: Loading Module Skull Pikes
[25Jul2025 07:57:27.426] [main/INFO] [quark/]: Loading Module Spiral Spires
[25Jul2025 07:57:27.427] [main/INFO] [quark/]: Loading Module Permafrost
[25Jul2025 07:57:27.429] [main/INFO] [quark/]: Loading Module No More Lava Pockets
[25Jul2025 07:57:27.429] [main/INFO] [quark/]: Loading Module New Stone Types
[25Jul2025 07:57:27.429] [main/INFO] [quark/]: Loading Module Nether Obsidian Spikes
[25Jul2025 07:57:27.431] [main/INFO] [quark/]: Loading Module Monster Box
[25Jul2025 07:57:27.432] [main/INFO] [quark/]: Loading Module Glimmering Weald
[25Jul2025 07:57:27.433] [main/INFO] [quark/]: Loading Module Fairy Rings
[25Jul2025 07:57:27.434] [main/INFO] [quark/]: Loading Module Corundum
[25Jul2025 07:57:27.434] [main/INFO] [quark/]: Loading Module Chorus Vegetation
[25Jul2025 07:57:27.436] [main/INFO] [quark/]: Loading Module Blossom Trees
[25Jul2025 07:57:27.436] [main/INFO] [quark/]: Loading Module Big Stone Clusters
[25Jul2025 07:57:27.436] [main/INFO] [quark/]: Loading Module Big Dungeon
[25Jul2025 07:57:27.443] [main/INFO] [quark/]: Loading Module Azalea Wood
[25Jul2025 07:57:27.444] [main/INFO] [quark/]: Loading Module Wraith
[25Jul2025 07:57:27.445] [main/INFO] [quark/]: Loading Module Toretoise
[25Jul2025 07:57:27.445] [main/INFO] [quark/]: Loading Module Stonelings
[25Jul2025 07:57:27.447] [main/INFO] [quark/]: Loading Module Shiba
[25Jul2025 07:57:27.451] [main/INFO] [quark/]: Loading Module Frogs
[25Jul2025 07:57:27.452] [main/INFO] [quark/]: Loading Module Foxhound
[25Jul2025 07:57:27.457] [main/INFO] [quark/]: Loading Module Forgotten
[25Jul2025 07:57:27.462] [main/INFO] [quark/]: Loading Module Crabs
[25Jul2025 07:57:27.464] [main/INFO] [quark/]: Loading Module Variant Animal Textures
[25Jul2025 07:57:27.468] [main/INFO] [quark/]: Loading Module Uses For Curses
[25Jul2025 07:57:27.468] [main/INFO] [quark/]: Loading Module Usage Ticker
[25Jul2025 07:57:27.468] [main/INFO] [quark/]: Loading Module Soul Candles
[25Jul2025 07:57:27.468] [main/INFO] [quark/]: Loading Module Microcrafting Helper
[25Jul2025 07:57:27.468] [main/INFO] [quark/]: Loading Module Improved Tooltips
[25Jul2025 07:57:27.468] [main/INFO] [quark/]: Loading Module Greener Grass
[25Jul2025 07:57:27.468] [main/INFO] [quark/]: Loading Module Chest Searching
[25Jul2025 07:57:27.469] [main/INFO] [quark/]: Loading Module Back Button Keybind
[25Jul2025 07:57:27.469] [main/INFO] [quark/]: Loading Module Auto Walk Keybind
[25Jul2025 07:57:27.469] [main/INFO] [quark/]: Loading Module Zombie Villagers On Normal
[25Jul2025 07:57:27.469] [main/INFO] [quark/]: Loading Module Spawner Replacer
[25Jul2025 07:57:27.469] [main/INFO] [quark/]: Loading Module Overlay Shader
[25Jul2025 07:57:27.469] [main/INFO] [quark/]: Loading Module Narrator Readout
[25Jul2025 07:57:27.469] [main/INFO] [quark/]: Loading Module Game Nerfs
[25Jul2025 07:57:27.469] [main/INFO] [quark/]: Loading Module Enchantments Begone
[25Jul2025 07:57:27.469] [main/INFO] [quark/]: Loading Module Adjustable Chat
[25Jul2025 07:57:27.470] [main/INFO] [quark/]: Loading Module Totem Of Holding
[25Jul2025 07:57:27.470] [main/INFO] [quark/]: Loading Module Tiny Potato
[25Jul2025 07:57:27.470] [main/INFO] [quark/]: Loading Module Pipes
[25Jul2025 07:57:27.470] [main/INFO] [quark/]: Loading Module Matrix Enchanting
[25Jul2025 07:57:27.470] [main/INFO] [quark/]: Loading Module Magnets
[25Jul2025 07:57:27.471] [main/INFO] [quark/]: Loading Module Crate
[25Jul2025 07:57:27.471] [main/INFO] [quark/]: Loading Module Backpack
[25Jul2025 07:57:27.471] [main/INFO] [quark/]: Dispatching Module Step CONFIG_CHANGED
[25Jul2025 07:57:27.636] [modloading-worker-0/INFO] [com.betterfpsdist.BetterfpsdistMod/]: betterfpsdist mod initialized
[25Jul2025 07:57:27.718] [modloading-worker-0/INFO] [Dungeon Crawl/]: Common Setup
[25Jul2025 07:57:27.805] [modloading-worker-0/INFO] [quark/]: Dispatching Module Step CONFIG_CHANGED
[25Jul2025 07:57:27.815] [modloading-worker-0/INFO] [quark/]: Dispatching Module Step SETUP
[25Jul2025 07:57:28.048] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [flywheel] Starting version check at https://api.modrinth.com/updates/flywheel/forge_updates.json
[25Jul2025 07:57:28.499] [main/INFO] [terrablender/]: Registered region minecraft:overworld to index 0 for type OVERWORLD
[25Jul2025 07:57:28.502] [main/INFO] [terrablender/]: Registered region minecraft:nether to index 0 for type NETHER
[25Jul2025 07:57:28.503] [main/INFO] [terrablender/]: Registered region biomesoplenty:overworld_common to index 1 for type OVERWORLD
[25Jul2025 07:57:28.503] [main/INFO] [terrablender/]: Registered region biomesoplenty:overworld_rare to index 2 for type OVERWORLD
[25Jul2025 07:57:28.504] [main/INFO] [terrablender/]: Registered region biomesoplenty:nether_common to index 1 for type NETHER
[25Jul2025 07:57:28.504] [main/INFO] [terrablender/]: Registered region biomesoplenty:nether_rare to index 2 for type NETHER
[25Jul2025 07:57:28.510] [main/INFO] [journeymap/]: Initializing Packet Registries
[25Jul2025 07:57:28.558] [main/ERROR] [net.minecraft.Util/]: Adding duplicate key 'ResourceKey[minecraft:worldgen/structure_processor / integrated_api:waterlogging_fix_processor]' to registry
[25Jul2025 07:57:28.560] [main/ERROR] [net.minecraft.Util/]: Adding duplicate value 'com.craisinlord.integrated_api.modinit.IntegratedAPIProcessors$$Lambda$10363/0x00007e7f594a3018@64fbbf92' to registry
[25Jul2025 07:57:28.561] [main/ERROR] [net.minecraft.Util/]: Adding duplicate key 'ResourceKey[minecraft:worldgen/structure_processor / integrated_api:close_off_fluid_sources_processor]' to registry
[25Jul2025 07:57:28.561] [main/ERROR] [net.minecraft.Util/]: Adding duplicate value 'com.craisinlord.integrated_api.modinit.IntegratedAPIProcessors$$Lambda$10364/0x00007e7f594a3238@6a40beab' to registry
[25Jul2025 07:57:28.562] [main/ERROR] [net.minecraft.Util/]: Adding duplicate key 'ResourceKey[minecraft:worldgen/structure_processor / integrated_api:spawner_randomizing_processor]' to registry
[25Jul2025 07:57:28.563] [main/ERROR] [net.minecraft.Util/]: Adding duplicate value 'com.craisinlord.integrated_api.modinit.IntegratedAPIProcessors$$Lambda$10365/0x00007e7f594a3458@27f6411c' to registry
[25Jul2025 07:57:28.564] [main/ERROR] [net.minecraft.Util/]: Adding duplicate key 'ResourceKey[minecraft:worldgen/structure_processor / integrated_api:remove_floating_blocks_processor]' to registry
[25Jul2025 07:57:28.565] [main/ERROR] [net.minecraft.Util/]: Adding duplicate value 'com.craisinlord.integrated_api.modinit.IntegratedAPIProcessors$$Lambda$10366/0x00007e7f594a3678@11cc301' to registry
[25Jul2025 07:57:28.565] [main/ERROR] [net.minecraft.Util/]: Adding duplicate key 'ResourceKey[minecraft:worldgen/structure_processor / integrated_api:tick_blocks_processor]' to registry
[25Jul2025 07:57:28.566] [main/ERROR] [net.minecraft.Util/]: Adding duplicate value 'com.craisinlord.integrated_api.modinit.IntegratedAPIProcessors$$Lambda$10367/0x00007e7f594a3898@29786d7f' to registry
[25Jul2025 07:57:28.567] [main/ERROR] [net.minecraft.Util/]: Adding duplicate key 'ResourceKey[minecraft:rule_test / integrated_api:matter_phase_rule_test]' to registry
[25Jul2025 07:57:28.567] [main/ERROR] [net.minecraft.Util/]: Adding duplicate value 'com.craisinlord.integrated_api.modinit.IntegratedAPIPredicates$$Lambda$10368/0x00007e7f594a3cc0@52e68f4a' to registry
[25Jul2025 07:57:28.568] [main/ERROR] [net.minecraft.Util/]: Adding duplicate key 'ResourceKey[minecraft:pos_rule_test / integrated_api:piece_origin_axis_aligned_linear_pos_rule_test]' to registry
[25Jul2025 07:57:28.570] [main/ERROR] [net.minecraft.Util/]: Adding duplicate value 'com.craisinlord.integrated_api.modinit.IntegratedAPIPredicates$$Lambda$10369/0x00007e7f594a3ee0@6b043bbe' to registry
[25Jul2025 07:57:28.570] [main/ERROR] [net.minecraft.Util/]: Adding duplicate key 'ResourceKey[minecraft:worldgen/placement_modifier_type / integrated_api:minus_eight_placement]' to registry
[25Jul2025 07:57:28.570] [main/ERROR] [net.minecraft.Util/]: Adding duplicate key 'ResourceKey[minecraft:worldgen/placement_modifier_type / integrated_api:unlimited_count]' to registry
[25Jul2025 07:57:28.570] [main/ERROR] [net.minecraft.Util/]: Adding duplicate key 'ResourceKey[minecraft:worldgen/placement_modifier_type / integrated_api:snap_to_lower_non_air_placement]' to registry
[25Jul2025 07:57:28.571] [main/ERROR] [net.minecraft.Util/]: Adding duplicate key 'ResourceKey[minecraft:worldgen/structure_pool_element / integrated_api:mirroring_single_pool_element]' to registry
[25Jul2025 07:57:28.571] [main/ERROR] [net.minecraft.Util/]: Adding duplicate value 'com.craisinlord.integrated_api.modinit.IntegratedAPIStructurePieces$$Lambda$10375/0x00007e7f594a5650@3f2470df' to registry
[25Jul2025 07:57:28.715] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [flywheel] Found status: UP_TO_DATE Current: 0.6.8.a Target: null
[25Jul2025 07:57:28.715] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [clumps] Starting version check at https://updates.blamejared.com/get?n=clumps&gv=1.18.2
[25Jul2025 07:57:28.804] [main/INFO] [com.tiviacz.travelersbackpack.TravelersBackpack/]: Registered the FluidEffect with Unique ID of minecraft:water for Water (Fluid Amount Required: 1000) with the ID 0
[25Jul2025 07:57:28.806] [main/INFO] [com.tiviacz.travelersbackpack.TravelersBackpack/]: Registered the FluidEffect with Unique ID of minecraft:lava for Lava (Fluid Amount Required: 1000) with the ID 1
[25Jul2025 07:57:28.808] [main/INFO] [com.tiviacz.travelersbackpack.TravelersBackpack/]: Registered the FluidEffect with Unique ID of travelersbackpack:potion for Uncraftable Potion (Fluid Amount Required: 250) with the ID 2
[25Jul2025 07:57:28.810] [main/INFO] [com.tiviacz.travelersbackpack.TravelersBackpack/]: Registered the FluidEffect with Unique ID of minecraft:milk for Milk (Fluid Amount Required: 1000) with the ID 3
[25Jul2025 07:57:28.856] [main/INFO] [Dungeon Crawl/]: Registering Structure Piece Types
[25Jul2025 07:57:28.909] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [clumps] Found status: BETA Current: 8.0.0+17 Target: 8.0.0+17
[25Jul2025 07:57:28.910] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [journeymap] Starting version check at https://forge.curseupdate.com/32274/journeymap
[25Jul2025 07:57:28.984] [modloading-worker-0/INFO] [com.hugomage.monkemadness.MonkeMadness/]: Got IMC []
[25Jul2025 07:57:29.053] [modloading-worker-0/INFO] [quark/]: Dispatching Module Step LOAD_COMPLETE
[25Jul2025 07:57:29.081] [modloading-worker-0/INFO] [Waila/]: Start loading plugin at mcp.mobius.waila.addons.core.CorePlugin
[25Jul2025 07:57:29.101] [modloading-worker-0/INFO] [Waila/]: Start loading plugin at snownee.jade.VanillaPlugin
[25Jul2025 07:57:29.141] [modloading-worker-0/INFO] [Waila/]: Start loading plugin at net.geforcemods.securitycraft.compat.hudmods.JadeDataProvider
[25Jul2025 07:57:29.152] [modloading-worker-0/INFO] [Waila/]: Start loading plugin at ovh.corail.tombstone.compatibility.IntegrationWaila
[25Jul2025 07:57:29.164] [modloading-worker-0/INFO] [Waila/]: Start loading plugin at com.ferreusveritas.dynamictrees.compat.waila.WailaCompat
[25Jul2025 07:57:29.168] [main/INFO] [terrablender/]: Registered region quark:biome_provider to index 3 for type OVERWORLD
[25Jul2025 07:57:29.239] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [journeymap] Found status: UP_TO_DATE Current: 5.9.8 Target: null
[25Jul2025 07:57:29.245] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [securitycraft] Starting version check at https://www.github.com/Geforce132/SecurityCraft/raw/master/Updates/Forge.json
[25Jul2025 07:57:29.538] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [securitycraft] Found status: UP_TO_DATE Current: 1.10 Target: null
[25Jul2025 07:57:29.541] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [travelersbackpack] Starting version check at https://gist.githubusercontent.com/Tiviacz1337/906937677aa472285dff9d6c2a189d5e/raw
[25Jul2025 07:57:29.622] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [travelersbackpack] Found status: AHEAD Current: 7.1.49 Target: null
[25Jul2025 07:57:29.627] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [tombstone] Starting version check at https://raw.githubusercontent.com/Corail31/tombstone_lite/master/update.json
[25Jul2025 07:57:29.637] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [tombstone] Found status: UP_TO_DATE Current: 7.7.7 Target: null
[25Jul2025 07:57:29.638] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Starting version check at https://files.minecraftforge.net/net/minecraftforge/forge/promotions_slim.json
[25Jul2025 07:57:29.817] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Found status: UP_TO_DATE Current: 40.3.0 Target: null
[25Jul2025 07:57:29.819] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [twilightforest] Starting version check at https://gh.tamaized.com/TeamTwilight/twilightforest/update.json
[25Jul2025 07:57:30.160] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [twilightforest] Found status: UP_TO_DATE Current: 4.1.1494 Target: null
[25Jul2025 07:57:30.160] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [dynamictrees] Starting version check at https://github.com/DynamicTreesTeam/DynamicTreesVersionInfo/blob/master/DynamicTrees.json?raw=true
[25Jul2025 07:57:30.283] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [dynamictrees] Found status: AHEAD Current: 1.18.2-1.0.4 Target: null
[25Jul2025 07:57:36.704] [main/INFO] [com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService/]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[25Jul2025 07:57:36.786] [main/ERROR] [net.minecraft.server.Main/FATAL]: Failed to start the minecraft server
net.minecraft.util.DirectoryLock$LockException: /workspaces/Server/servidor_minecraft/./world/session.lock: already locked (possibly by other Minecraft instance?)
	at net.minecraft.util.DirectoryLock$LockException.m_13648_(DirectoryLock.java:98) ~[server-1.18.2-20220404.173914-srg.jar%2385!/:?]
	at net.minecraft.util.DirectoryLock.m_13640_(DirectoryLock.java:44) ~[server-1.18.2-20220404.173914-srg.jar%2385!/:?]
	at net.minecraft.world.level.storage.LevelStorageSource$LevelStorageAccess.<init>(LevelStorageSource.java:287) ~[server-1.18.2-20220404.173914-srg.jar%2385!/:?]
	at net.minecraft.world.level.storage.LevelStorageSource.m_78260_(LevelStorageSource.java:275) ~[server-1.18.2-20220404.173914-srg.jar%2385!/:?]
	at net.minecraft.server.Main.main(Main.java:132) ~[server-1.18.2-20220404.173914-srg.jar%2385!/:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:569) ~[?:?]
	at net.minecraftforge.fml.loading.targets.CommonServerLaunchHandler.lambda$launchService$0(CommonServerLaunchHandler.java:32) ~[fmlloader-1.18.2-40.3.0.jar%2320!/:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:37) [modlauncher-9.1.3.jar%235!/:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) [modlauncher-9.1.3.jar%235!/:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) [modlauncher-9.1.3.jar%235!/:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:106) [modlauncher-9.1.3.jar%235!/:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:77) [modlauncher-9.1.3.jar%235!/:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) [modlauncher-9.1.3.jar%235!/:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) [modlauncher-9.1.3.jar%235!/:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:149) [bootstraplauncher-1.0.0.jar:?]
